ID Code,Color 1,Color 2,Card Name,Stage,Level,Rarity,DP,Play Cost,DigiCost 1,DigiCost 2,Main Effect,Inherited Effect,Security,Attribute,Type,Url
BT8-020,Blue,-,Patamon,Rookie (Lv3),3,Common,3000,3,0(B)/0(R),-,-,"[End of Your Turn] You may DNA digivolve this Digimon and one of your other Digimon in play into a Digimon card in your hand by paying its DNA digivolve cost.
",-,Rookie,Mammal,
BT8-021,Blue,-,Veemon,Rookie (Lv3),3,Uncommon,2000,3,0(B)/0(G),-,"[On Play] Reveal the top 4 cards of your deck. Add 1 2-color blue card among them to your hand. Place the remaining cards at the bottom of your deck in any order.
",-,-,Free,Mini Dragon,
BT8-022,Blue,-,SnowAgumon,Rookie (Lv3),3,Common,2000,3,0,-,"[On Play] Trash the top digivolution card of 1 of your opponent's Digimon.
",-,-,Vaccine,Dinosaur,
BT8-023,Blue,-,Submarimon,Armor Form (Lv4),4,Uncommon,4000,4,3,-,"?Armor Purge? (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion.)[When Digivolving] Trash the bottom digivolution card of 1 of your opponent's Digimon. Then, 1 of your opponent's Digimon with no digivolution cards gets -3000 DP for the turn.
",-,-,Free,Aquatic,
BT8-024,Blue,-,Angemon,Champion (Lv4),4,Common,6000,5,3(B)/3(Y),-,"[Your Turn] When this Digimon would digivolve, if you have 3 or fewer security cards, ?Recovery +1 (Deck)?. (Place the top card of your deck on top of your security stack.)
","[When Attacking] If you have 3 or more security cards, return 1 of your opponent's level 3 Digimon to its owner's hand.
",-,Vaccine,Angel,
BT8-025,Blue,-,Hookmon,Champion (Lv4),4,Common,5000,5,2(B)/2(BL),-,-,"[When Attacking] Trash the bottom digivolution card of 1 of your opponent's Digimon.
",-,Virus,Mutant,
BT8-026,Blue,-,Halsemon,Armor Form (Lv4),4,Rare,5000,5,3,-,"?Armor Purge? (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion.)[When Attacking] Delete 1 of your opponent's level 3 Digimon.
",-,-,Free,Beast,
BT8-027,Blue,-,Scorpiomon,Ultimate (Lv5),5,Common,8000,7,2,-,-,-,-,Data,Ancient Crustacean,
BT8-028,Blue,-,CaptainHookmon,Ultimate (Lv5),5,Common,7000,7,3,-,"[All Turns] When your opponent plays a level 5 or higher Digimon, gain 1 memory and ?Draw 1?. (Draw 1 card from your deck.)
",-,-,Vaccine,Marine Man,
BT8-029,Blue,-,Frozomon,Ultimate (Lv5),5,Common,7000,7,3,-,"?Blocker? (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead.)[Your Turn] While your opponent has a Digimon with a digivolution card in play, this Digimon can't attack.
","[All Turns][Once Per Turn] When a digivolution card of an opponent's Digimon is trashed, return 1 of your opponent's level 3 Digimon to its owner's hand.
",-,Virus,Machine,
BT8-030,Blue,-,Surfimon,Mega (Lv6),6,Common,13000,10,3(B)/3(BL),-,-,-,-,Vaccine,Cyborg,
BT8-031,Blue,-,FrosVelgrmon,Mega (Lv6),6,Rare,12000,11,4,-,"[When Digivolving] Trash the top digivolution card of 1 of your opponent's Digimon. Then, return 1 of your opponent's Digimon with no digivolution cards to its owner's hand.[Opponent's Turn] All of your opponent's Digimon gain ""[When Attacking] Trash the bottom digivolution card of this Digimon.""
",-,-,Virus,Giant Bird,
BT8-032,Blue,-,Imperialdramon Fighter Mode,Mega (Lv6),6,Super Rare,13000,12,5(B)/5(G),-,"[When Digivolving] Return 1 of your opponent's Digimon with 10000 DP or less to its owner's hand.[When Attacking][Once Per Turn] If a blue card is in this Digimon's digivolution cards, unsuspend 1 of your Digimon. If a green card is in this Digimon's digivolution cards, suspend 1 of your opponent's Digimon.
",-,-,Free,Ancient Dragonkin,
BT8-033,Yellow,-,Armadillomon,Rookie (Lv3),3,Uncommon,2000,3,0(Y)/0(B),-,"[On Play] Reveal the top 4 cards of your deck. Add 1 2-color yellow card among them to your hand. Place the remaining cards at the bottom of your deck in any order.
",-,-,Free,Mammal,
BT8-034,Yellow,-,Elecmon,Rookie (Lv3),3,Common,4000,3,0,-,-,-,-,Data,Mammal,
BT8-035,Yellow,-,Candlemon,Rookie (Lv3),3,Common,2000,3,0(Y)/0(P),-,-,"[Your Turn][Once Per Turn] When you play another purple Digimon, gain 1 memory.
",-,Data,Flame,
BT8-036,Yellow,-,Ankylomon,Champion (Lv4),4,Common,4000,4,2(Y)/2(B),-,"When you would play this card from your hand, if you have a blue Digimon in play, reduce the play cost of this card by 1.
","[When Attacking] If you have a blue Digimon in play, 1 of your opponent's Digimon gets -3000 DP for the turn.
",-,Free,Ankylosaur,
BT8-037,Yellow,-,Dinohyumon,Champion (Lv4),4,Uncommon,5000,5,2(Y)/2(R),-,-,"[When Attacking] 1 of your opponent's Digimon gets -1000 DP for the turn.
",-,Data,Dragonkin,
BT8-038,Yellow,-,Magnamon,Armor Form (Lv4),4,Super Rare,7000,7,4(Y)/4(B),-,"?Blocker??Armor Purge? (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion.)[When Digivolving] Unsuspend this Digimon, and it gets +2000 DP until the end of your opponent's next turn for each card with [Armor Form] in its traits in your trash.
",-,-,Free,Holy Warrior / Royal Knight,
BT8-039,Yellow,-,Rapidmon,Armor Form (Lv4),4,Super Rare,6000,6,4(Y)/4(G),-,"?Armor Purge? (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion.)[When Digivolving] Suspend 1 of your opponent's Digimon for each Tamer you have in play. Then, up to 3 of your opponent's suspended Digimon get -5000 DP for the turn.
",-,-,Vaccine,Holy Warrior,
BT8-040,Yellow,-,Betsumon,Ultimate (Lv5),5,Common,7000,6,3,-,"[When Digivolving] You may trash 1 card in your hand to treat this Digimon as also having the colors of the trashed card for the turn. Then, if this Digimon has 2 or more colors, ?Draw 2?. (Draw 2 cards from your deck.)
",-,-,Data,Puppet,
BT8-041,Yellow,-,Kyukimon,Ultimate (Lv5),5,Common,9000,7,3(Y)/3(P),-,-,-,-,Virus,Mysterious Beast,
BT8-042,Yellow,-,Shakkoumon,Ultimate (Lv5),5,Rare,8000,8,4(Y)/4(B),-,"[When Digivolving] If you have 5 or fewer security cards, ?Recovery +1 (Deck)?. (Place the top card of your deck on top of your security stack.) Then, when DNA digivolving, return 1 of your opponent's Digimon whose level is less than or equal to the number of cards in your security stack to its owner's hand.
","[When Attacking] 1 of your opponent's Digimon gets -3000 DP for the turn.
",-,Free,Mutant,
BT8-043,Yellow,-,Cherubimon,Mega (Lv6),6,Uncommon,12000,11,4(Y)/4(P),-,"When you would play this card from your hand, you may delete 1 of your purple [Cherubimon] to reduce this card's play cost by 8.[On Play][When Digivolving] For each Tamer you have in play, activate the effect below.?1 of your opponent's Digimon gets ?Security Attack -2? until the end of your opponent's next turn. (This Digimon checks 2 fewer security cards.)
",-,-,Vaccine,Cherub / Three Great Angels,
BT8-044,Yellow,-,Azulongmon,Mega (Lv6),6,Rare,11000,12,3(Y)/3(B),-,"[When Attacking] You may trash the top card of your security stack to gain 2 memory.[Your Turn][Once Per Turn] When one of your other Digimon digivolves, you may unsuspend it.
",-,-,Data,Holy Dragon / Four Great Dragon / Four Sovereigns,
BT8-045,Green,-,Ekakimon,Rookie (Lv3),3,Common,3000,2,0,-,-,-,-,Data,Mutant,
BT8-046,Green,-,Terriermon,Rookie (Lv3),3,Uncommon,2000,3,0,-,"[On Play] You may reveal the top 5 cards of your deck. Add 1 card with [Gargomon] or [Rapidmon] in its name among them to your hand. Place the remaining cards at the bottom of your deck in any order.
",-,-,Vaccine,Beast,
BT8-047,Green,-,Pulsemon,Rookie (Lv3),3,Common,2000,3,0,-,-,"[All Turns] This Digimon gets +1000 DP for each of your other suspended Digimon.
",-,Vaccine,Beastkin,
BT8-048,Green,-,Shurimon,Armor Form (Lv4),4,Uncommon,4000,4,3,-,"?Armor Purge? (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion.)[When Digivolving] 1 of your opponent's Digimon with ?Blocker? can't attack or block until the end of your opponent's next turn.
",-,-,Free,Mutant,
BT8-049,Green,-,Namakemon,Champion (Lv4),4,Uncommon,3000,4,2,-,"[Main] You may suspend this Digimon to reveal the top 3 cards of your deck. Add 1 green Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order.
",-,-,Virus,Puppet,
BT8-050,Green,-,Exermon,Champion (Lv4),4,Common,5000,5,2,-,"[When Digivolving] You may suspend 1 of your Digimon to suspend 1 of your opponent's Digimon.
","[All Turns] This Digimon gets +1000 DP for each of your other suspended Digimon.
",-,Data,Insectoid,
BT8-051,Green,-,Digmon,Armor Form (Lv4),4,Rare,5000,5,3,-,"?Armor Purge? (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion.)[When Attacking] 1 of your opponent's suspended Digimon gets -3000 DP for the turn.
",-,-,Free,Insectoid,
BT8-052,Green,-,Drimogemon,Champion (Lv4),4,Common,5000,5,1,-,-,-,-,Data,Beast,
BT8-053,Green,-,Lighdramon,Armor Form (Lv4),4,Rare,5000,5,3,-,"?Armor Purge? (When this Digimon would be deleted, you may trash the top card of this Digimon to prevent that deletion.)[When Digivolving] Suspend 1 of your opponent's level 4 or lower Digimon.
",-,-,Free,Beast,
BT8-054,Green,-,Pistmon,Ultimate (Lv5),5,Common,7000,7,3,-,"?Digisorption -2? (When one of your Digimon digivolves into this card from your hand, you may suspend 1 of your Digimon to reduce the memory cost of the digivolution by 2.)
","[All Turns] This Digimon gets +1000 DP for each of your other suspended Digimon.
",-,Virus,Vegetation,
BT8-055,Green,-,Climbmon,Ultimate (Lv5),5,Rare,8000,8,3,-,"[When Digivolving] If this Digimon is suspended, return 1 of your opponent's suspended Digimon with DP less than or equal to this Digimon's DP to its owner's hand.
","[Your Turn] When this Digimon becomes unsuspended during your unsuspend phase, suspend 1 of your opponent's Digimon.
",-,Virus,Insectoid,
BT8-056,Green,-,Spinomon,Mega (Lv6),6,Common,13000,10,3(G)/3(R),-,-,-,-,Virus,Dinosaur,
BT8-057,Green,-,Shivamon,Mega (Lv6),6,Super Rare,12000,12,4,-,"[Opponent's Turn] While all of your Digimon are suspended, your opponent can't use Option cards.[Your Turn] When this Digimon becomes unsuspended during your unsuspend phase, trash the top card of your opponent's security stack.
",-,-,Data,Insectoid,
BT8-058,Black,-,Agumon,Rookie (Lv3),3,Rare,2000,3,0(BL)/0(R),-,"[On Play] Reveal the top 4 cards of your deck. Add 1 card with [Greymon] in its name and 1 card with [Dragonkin] in its traits among them to your hand. Place the remaining cards at the bottom of your deck in any order.
",-,-,Virus,Reptile,
BT8-059,Black,-,Kokuwamon,Rookie (Lv3),3,Common,3000,3,0,-,"[All Turns] Players can't ignore digivolution requirements.
",-,-,Data,Machine,
BT8-060,Black,-,Ryudamon,Rookie (Lv3),3,Rare,1000,3,0,-,"[On Play] Reveal the top 3 cards of your deck. Add 1 card with [X-Antibody] in its traits and 1 [Yuji Musya] among them to your hand. Place the remaining cards at the bottom of your deck in any order.
","[All Turns] While this Digimon has [X-Antibody] in its traits, it gains ?Decoy (Black)?. (When one of your other black Digimon would be deleted by an opponent's effect, you may delete this Digimon to prevent that deletion.)
",-,Vaccine,Beast / X-Antibody,
BT8-061,Black,-,Thundermon,Champion (Lv4),4,Common,6000,4,2,-,"The name of this card/Digimon is also treated as [Mamemon].
",-,-,Data,Mutant,
BT8-062,Black,-,SkullKnightmon Cavalier Mode,Champion (Lv4),4,Uncommon,5000,4,3(Lv3)/1(Lv4),-,"The name of this card/Digimon is also treated as [SkullKnightmon] and [DeadlyAxemon].[When Digivolving] This Digimon gains ?Jamming? (This Digimon can't be deleted in battles against Security Digimon) and ?Blocker? (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead) until the end of your opponent's next turn.
",-,-,Virus,Enhancement,
BT8-063,Black,-,Ginryumon,Champion (Lv4),4,Common,6000,5,2,-,-,"[Opponent's Turn] While this Digimon has [X-Antibody] in its traits, it gains ?Blocker?. (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead.)
",-,Vaccine,Beast Dragon / X-Antibody,
BT8-064,Black,-,Greymon,Champion (Lv4),4,Common,6000,5,2(BL)/2(R),-,-,"[Opponent's Turn] While you have a red Digimon in play, this Digimon gains ?Blocker?. (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead.)
",-,Virus,Dinosaur,
BT8-065,Black,-,CatchMamemon,Ultimate (Lv5),5,Common,7000,6,3,-,"[When Digivolving] You may return up to 4 Digimon cards with [Mamemon] in their names from your hand and/or trash to the top of your deck in any order. If you return 3 or more cards with this effect, ?De-Digivolve 1? 1 of your opponent's Digimon. (Trash 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards.)
",-,-,Data,Mutant,
BT8-066,Black,-,Hisyaryumon,Ultimate (Lv5),5,Common,8000,8,3,-,"[Your Turn] When one of your effects places a digivolution card under this Digimon, you may digivolve this Digimon into a Digimon card in your hand with [X-Antibody] in its traits by paying its digivolution cost. When this Digimon would digivolve with this effect, reduce the digivolution cost by 1.
","[Opponent's Turn] While this Digimon has [X-Antibody] in its traits, it gains ?Reboot?. (Unsuspend this Digimon during your opponent's unsuspend phase.)",-,Vaccine,Beast Dragon / X-Antibody,
BT8-067,Black,-,MetalGreymon,Ultimate (Lv5),5,Rare,8000,8,4(BL)/4(R),-,"[When Digivolving] ?De-Digivolve 1? 1 of your opponent's Digimon. (Trash 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards.) Then, delete 1 of your opponent's Digimon with 3000 DP or less.
","[Your Turn] While this Digimon has [Dragonkin] or [Machine] in its traits, it can also attack your opponent's unsuspended Digimon.",-,Virus,Cyborg,
BT8-068,Black,-,BanchoMamemon,Mega (Lv6),6,Rare,11000,11,3,-,"[When Digivolving] You may reveal the top 3 cards of your deck. For each of your opponent's Digimon, you may play 1 Digimon card with [Mamemon] in its name and a memory cost of 10 or less among the revealed cards without paying its memory cost. Trash the remaining cards.[All Turns] While you have another Digimon with [Mamemon] in its name in play, this Digimon gains ?Security Attack +1?. (This Digimon checks 1 additional security card.)
",-,-,Data,Mutmant / Boss,
BT8-069,Black,-,Ouryumon,Mega (Lv6),6,Super Rare,12000,12,4,-,"[When Digivolving] You may place 1 card with [X-Antibody] in its traits from your hand under this Digimon as its bottom digivolution card to delete 1 of your opponent's Digimon with a play cost of 7 or less.[Your Turn][Once Per Turn] When one of your effects places a digivolution card under one of your Digimon, this Digimon gets +2000 DP and can't be deleted by your opponent's effects until the end of your opponent's next turn.
","[End of Attack][Once Per Turn] If this Digimon has [Alphamon] in its name, unsuspend it.
",-,Vaccine,Beast Dragon / X-Antibody,
BT8-070,Black,-,BlackWarGreymon,Mega (Lv6),6,Super Rare,12000,12,4(BL)/4(R),-,"[When Digivolving] If this Digimon has a red digivolution card, choose any number of your opponent's Digimon. If this Digimon has a black digivolution card, choose any number of your opponent's Tamers. The chosen cards' play costs must add up to 6 or less. Delete the chosen cards.[All Turns][Once Per Turn] When an opponent's Digimon is deleted, unsuspend this Digimon.
",-,-,Virus,Dragonkin,
BT8-071,Purple,-,Psychemon,Rookie (Lv3),3,Common,3000,3,0,-,"[All Turns] Players can't reduce play costs.
",-,-,Data,Reptile,
BT8-072,Purple,-,DemiDevimon,Rookie (Lv3),3,Uncommon,2000,3,0,-,"[On Play] Reveal the top 3 cards of your deck. Add 1 Tamer card among them to your hand, and trash 1 purple Digimon card among them. Place the remaining cards at the bottom of your deck in any order.
",-,-,Virus,Evil,
BT8-073,Purple,-,Mushroomon,Rookie (Lv3),3,Common,4000,3,0,-,-,-,-,Virus,Vegetation,
BT8-074,Purple,-,Soulmon,Champion (Lv4),4,Common,4000,4,2,-,-,"[Your Turn][Once Per Turn] When a card is trashed from your deck, gain 1 memory.
",-,Virus,Ghost,
